"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2015","February","Illinois","Cook County, IL","Securities/Futures","Suspicious Concerning the Source of Funds","CFTC","Customer","Futures/Options on Futures","Other"
"2015","February","Illinois","Cook County, IL","Securities/Futures","Wire Transfer","CFTC","Customer","Futures/Options on Futures","Other"
"2015","February","Kansas","Johnson County, KS","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","February","Kansas","Johnson County, KS","Securities/Futures","ACH","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","February","Kansas","Johnson County, KS","Securities/Futures","Check","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","February","Kansas","Johnson County, KS","Securities/Futures","Forgeries","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","February","Kansas","Johnson County, KS","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Other Money Laundering","SEC","Customer","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Other Money Laundering","SEC","Other","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Other Securities/Futures/Options","SEC","Other","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Other","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Two or More Individuals Working Together","SEC","Other","Stocks","Other"
"2015","February","Minnesota","Hennepin County, MN","Securities/Futures","Unauthorized Pooling","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","Customer","Prepaid Access","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Prepaid Access","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Stocks","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Other Fraud (Type)","SEC","Customer","Prepaid Access","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Prepaid Access","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Prepaid Access","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other"
"2015","February","Nebraska","Douglas County, NE","Securities/Futures","Wire Transfer","SEC","Customer","Prepaid Access","Other"
"2015","February","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Other","Other"
"2015","February","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Stocks","Other"
"2015","February","New York","New York County, NY","Securities/Futures","Check","SEC","Customer","Other","Other"
"2015","February","New York","New York County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","Customer","Other","Other"
"2015","February","New York","New York County, NY","Securities/Futures","Insider Trading","SEC","Customer","Stocks","Other"
"2015","February","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2015","February","Ohio","Hamilton County, OH","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other"
"2015","February","Ohio","Hamilton County, OH","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2015","February","Texas","Dallas County, TX","Securities/Futures","Other Other Suspicious Activities","OCC","Customer","Other","Other"
"2015","February","Washington","Kitsap County, WA","Securities/Futures","Multiple Transactions Below Ctr Threshold","OCC","Customer","Other","Other"
"2015","February","Washington","Kitsap County, WA","Securities/Futures","Suspicious Use of Multiple Locations","OCC","Customer","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Borrower","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Customer","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Borrower","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Customer","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Employee","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Misappropriation","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Misappropriation","SEC","Borrower","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Misappropriation","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Misappropriation","SEC","Customer","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Misappropriation","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Misappropriation","SEC","Employee","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Pyramid Scheme","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Pyramid Scheme","SEC","Borrower","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Pyramid Scheme","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Pyramid Scheme","SEC","Customer","Other","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Pyramid Scheme","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","Los Angeles County, CA","Securities/Futures","Pyramid Scheme","SEC","Employee","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Borrower","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Customer","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Borrower","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Customer","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Employee","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Misappropriation","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Misappropriation","SEC","Borrower","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Misappropriation","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Misappropriation","SEC","Customer","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Misappropriation","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Misappropriation","SEC","Employee","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Pyramid Scheme","SEC","Borrower","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Pyramid Scheme","SEC","Borrower","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Pyramid Scheme","SEC","Customer","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Pyramid Scheme","SEC","Customer","Other","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Pyramid Scheme","SEC","Employee","Bonds/Notes","Other"
"2015","March","California","San Bernardino County, CA","Securities/Futures","Pyramid Scheme","SEC","Employee","Other","Other"
"2015","March","California","San Francisco County, CA","Securities/Futures","ACH","FRB","No Relationship to Institution","Stocks","Other"
"2015","March","California","San Francisco County, CA","Securities/Futures","Identity Theft","FRB","No Relationship to Institution","Stocks","Other"
"2015","March","California","San Francisco County, CA","Securities/Futures","Other Fraud (Type)","FRB","No Relationship to Institution","Stocks","Other"
"2015","March","Colorado","Denver County, CO","Securities/Futures","Other Fraud (Type)","FDIC","Other","Insurance/Annuity Products","Other"
"2015","March","Colorado","Denver County, CO","Securities/Futures","Other Other Suspicious Activities","FDIC","Other","Insurance/Annuity Products","Other"
"2015","March","Colorado","Denver County, CO","Securities/Futures","Provided Questionable or False Documentation","FDIC","Other","Insurance/Annuity Products","Other"
"2015","March","District of Columbia","District of Columbia, DC","Securities/Futures","Insider Trading","OCC","Customer","Options on Securities","Other"
"2015","March","Massachusetts","Suffolk County, MA","Securities/Futures","Other Other Suspicious Activities","OCC","Customer","Stocks","Other"
"2015","March","Minnesota","Hennepin County, MN","Securities/Futures","Unauthorized Pooling","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Other"
"2015","March","Minnesota","Nobles County, MN","Securities/Futures","Other Fraud (Type)","FDIC","Other","Insurance/Annuity Products","Other"
"2015","March","Minnesota","Nobles County, MN","Securities/Futures","Other Other Suspicious Activities","FDIC","Other","Insurance/Annuity Products","Other"
"2015","March","Minnesota","Nobles County, MN","Securities/Futures","Provided Questionable or False Documentation","FDIC","Other","Insurance/Annuity Products","Other"
"2015","March","Missouri","St. Louis city, MO","Securities/Futures","Other Money Laundering","OCC","Customer","Debit Card","Other"
"2015","March","Missouri","St. Louis city, MO","Securities/Futures","Other Money Laundering","OCC","Customer","Other","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","Customer","Prepaid Access","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","Customer","Stocks","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Prepaid Access","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Stocks","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Prepaid Access","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Stocks","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Prepaid Access","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Wire Transfer","SEC","Customer","Prepaid Access","Other"
"2015","March","Nebraska","Douglas County, NE","Securities/Futures","Wire Transfer","SEC","Customer","Stocks","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Borrower","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Customer","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Employee","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Other Fraud (Type)","SEC","Borrower","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Other Fraud (Type)","SEC","Employee","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Provided Questionable or False Documentation","SEC","Borrower","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Other","Other"
"2015","March","New Jersey","Mercer County, NJ","Securities/Futures","Provided Questionable or False Documentation","SEC","Employee","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Check","SEC","No Relationship to Institution","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","No Relationship to Institution","Debit Card","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Credit/Debit Card","SEC","No Relationship to Institution","Debit Card","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Market Manipulation/Wash Trading","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Market Manipulation/Wash Trading","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","No Relationship to Institution","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","No Relationship to Institution","Other","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2015","March","New York","New York County, NY","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Alters Transaction to Avoid Bsa Recordkeeping Requirement","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Alters Transaction to Avoid Bsa Recordkeeping Requirement","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Multiple Transactions Below Bsa Recordkeeping Threshold","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Multiple Transactions Below Bsa Recordkeeping Threshold","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Money Laundering","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Money Laundering","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Structuring","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Other Structuring","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Use of Multiple Locations","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Use of Multiple Locations","SEC","Customer","Stocks","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Customer","Other","Other"
"2015","March","New York","Suffolk County, NY","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Customer","Stocks","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","No Relationship to Institution","Stocks","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Forgeries","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Forgeries","SEC","No Relationship to Institution","Stocks","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Stocks","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","Other"
"2015","March","North Carolina","Mecklenburg County, NC","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Stocks","Other"
"2015","March","Texas","Harris County, TX","Securities/Futures","Forgeries","SEC","No Relationship to Institution","Other","Other"
"2015","March","Texas","Harris County, TX","Securities/Futures","Multiple Transactions Below Ctr Threshold","OCC","Customer","Other","Other"
"2015","March","Texas","Harris County, TX","Securities/Futures","Provided Questionable or False Documentation","SEC","No Relationship to Institution","Other","Other"
"2015","March","Texas","Harris County, TX","Securities/Futures","Suspicious Concerning the Source of Funds","OCC","Customer","Other","Other"
"2015","March","Texas","Harris County, TX","Securities/Futures","Suspicious Use of Multiple Locations","OCC","Customer","Other","Other"
"2015","March","Virginia","Goochland County, VA","Securities/Futures","ACH","OCC","No Relationship to Institution","Credit Card","Other"
"2015","March","Virginia","Goochland County, VA","Securities/Futures","Credit/Debit Card","OCC","No Relationship to Institution","Credit Card","Other"
"2015","March","Virginia","Goochland County, VA","Securities/Futures","Identity Theft","OCC","No Relationship to Institution","Credit Card","Other"
"2015","March","Virginia","Goochland County, VA","Securities/Futures","Provided Questionable or False Documentation","OCC","No Relationship to Institution","Credit Card","Other"
"2015","March","Washington","King County, WA","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Mutual Fund","Other"
"2015","March","Washington","King County, WA","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2015","April","Alabama","Madison County, AL","Securities/Futures","Other Money Laundering","OCC","Customer","Other","Other"
"2015","April","Alabama","Madison County, AL","Securities/Futures","Suspicious Use of Multiple Accounts","OCC","Customer","Other","Other"
"2015","April","Alabama","Morgan County, AL","Securities/Futures","Other Money Laundering","OCC","Customer","Other","Other"
"2015","April","Alabama","Morgan County, AL","Securities/Futures","Suspicious Use of Multiple Accounts","OCC","Customer","Other","Other"
"2015","April","Alabama","Tuscaloosa County, AL","Securities/Futures","Other Money Laundering","OCC","Customer","Other","Other"
"2015","April","Alabama","Tuscaloosa County, AL","Securities/Futures","Suspicious Use of Multiple Accounts","OCC","Customer","Other","Other"
"2015","April","California","Placer County, CA","Securities/Futures","Other Money Laundering","OCC","Customer","Other","Other"
"2015","April","California","Placer County, CA","Securities/Futures","Suspicious Use of Multiple Accounts","OCC","Customer","Other","Other"
"2015","April","California","Riverside County, CA","Securities/Futures","Other Money Laundering","OCC","Customer","Other","Other"
"2015","April","California","Riverside County, CA","Securities/Futures","Suspicious Use of Multiple Accounts","OCC","Customer","Other","Other"
"2015","April","California","Sacramento County, CA","Securities/Futures","Other Money Laundering","OCC","Customer","Other","Other"
"2015","April","California","Sacramento County, CA","Securities/Futures","Suspicious Use of Multiple Accounts","OCC","Customer","Other","Other"
"2015","April","California","San Francisco County, CA","Securities/Futures","Suspicious EFT/Wire Transfers","FRB","Customer","Stocks","Other"
"2015","April","California","Santa Clara County, CA","Securities/Futures","ACH","SEC","Customer","Stocks","Other"
"2015","April","California","Santa Clara County, CA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Stocks","Other"
"2015","April","California","Santa Clara County, CA","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2015","April","Connecticut","New Haven County, CT","Securities/Futures","Market Manipulation/Wash Trading","OCC","Customer","Other","Other"
