"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2015","April","California","Riverside County, CA","Casino/Card Club - Tribal Authorized Casino","Counterfeit Instrument (Other)","IRS","Customer","Credit Card","Other"
"2015","April","California","Riverside County, CA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2015","April","California","Riverside County, CA","Casino/Card Club - Tribal Authorized Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","May","Nevada","Clark County, NV","Casino/Card Club - Other Casino/Card Club","Other Other Suspicious Activities","IRS","Customer","Debit Card","Other"
"2015","May","Nevada","Clark County, NV","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","May","Nevada","Clark County, NV","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","May","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","May","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","May","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2015","May","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Other Suspicious Activities","IRS","Customer","Credit Card","Other"
"2015","May","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Other Suspicious Activities","IRS","Customer","Other","Other"
"2015","May","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","May","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","June","California","Imperial County, CA","Casino/Card Club - Tribal Authorized Casino","Check","IRS","Customer","Other","Other"
"2015","June","California","Imperial County, CA","Casino/Card Club - Tribal Authorized Casino","Counterfeit Instrument (Other)","IRS","Customer","Other","Other"
"2015","June","California","Imperial County, CA","Casino/Card Club - Tribal Authorized Casino","Forgeries","IRS","Customer","Other","Other"
"2015","June","California","Imperial County, CA","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","Customer","Other","Other"
"2015","June","California","Imperial County, CA","Casino/Card Club - Tribal Authorized Casino","Single Individual with Multiple Identities","IRS","Customer","Other","Other"
"2015","June","California","Imperial County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other"
"2015","June","California","Imperial County, CA","Casino/Card Club - Tribal Authorized Casino","Two or More Individuals Working Together","IRS","Customer","Other","Other"
"2015","June","Florida","Hillsborough County, FL","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Debit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Credit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Debit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Debit Card","Other"
"2015","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","June","South Dakota","Lincoln County, SD","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","OCC","Customer","Prepaid Access","Other"
"2015","June","South Dakota","Lincoln County, SD","Casino/Card Club - State Licensed Casino","Suspicious Use of Multiple Accounts","OCC","Customer","Prepaid Access","Other"
"2015","June","South Dakota","Lincoln County, SD","Casino/Card Club - State Licensed Casino","Suspicious Use of Multiple Locations","OCC","Customer","Prepaid Access","Other"
"2015","June","South Dakota","Lincoln County, SD","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","OCC","Customer","Prepaid Access","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Check","IRS","Customer","Credit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Check","IRS","Customer","Debit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Counterfeit Instrument (Other)","IRS","Customer","Credit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Counterfeit Instrument (Other)","IRS","Customer","Debit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Forgeries","IRS","Customer","Credit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Forgeries","IRS","Customer","Debit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Identity Theft","IRS","Customer","Credit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Identity Theft","IRS","Customer","Debit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Other Identification Documentation","IRS","Customer","Credit Card","Other"
"2015","July","California","Butte County, CA","Casino/Card Club - Tribal Authorized Casino","Other Identification Documentation","IRS","Customer","Debit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Credit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Debit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Debit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious EFT/Wire Transfers","IRS","Customer","Credit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious EFT/Wire Transfers","IRS","Customer","Debit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Multiple Accounts","IRS","Customer","Credit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Multiple Accounts","IRS","Customer","Debit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Credit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Debit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Transaction Out of Pattern for Customer(s)","IRS","Customer","Credit Card","Other"
"2015","July","California","San Mateo County, CA","Casino/Card Club - Tribal Authorized Casino","Transaction Out of Pattern for Customer(s)","IRS","Customer","Debit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Credit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Debit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Debit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious EFT/Wire Transfers","IRS","Customer","Credit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious EFT/Wire Transfers","IRS","Customer","Debit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Multiple Accounts","IRS","Customer","Credit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Multiple Accounts","IRS","Customer","Debit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Credit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Debit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Transaction Out of Pattern for Customer(s)","IRS","Customer","Credit Card","Other"
"2015","July","California","Yolo County, CA","Casino/Card Club - Tribal Authorized Casino","Transaction Out of Pattern for Customer(s)","IRS","Customer","Debit Card","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Other","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Prepaid Access","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Credit Card","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Prepaid Access","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Money Laundering","IRS","Customer","Other","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other"
"2015","July","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2015","July","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2015","July","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2015","July","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Suspicious Exchange of Currencies","IRS","Customer","Credit Card","Other"
"2015","July","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Suspicious Use of Multiple Accounts","IRS","Customer","Credit Card","Other"
"2015","July","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","July","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Two or More Individuals Working Together","IRS","Customer","Credit Card","Other"
"2015","July","West Virginia","Jefferson County, WV","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2015","July","West Virginia","Jefferson County, WV","Casino/Card Club - State Licensed Casino","Suspicious Use of Multiple Accounts","IRS","Customer","Credit Card","Other"
"2015","July","West Virginia","Jefferson County, WV","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","August","Missouri","Clay County, MO","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2015","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","August","Washington","King County, WA","Casino/Card Club - Tribal Authorized Casino","Alters Transactions to Avoid Ctr Requirement","IRS","No Relationship to Institution","Credit Card","Other"
"2015","August","Washington","King County, WA","Casino/Card Club - Tribal Authorized Casino","Changes Spelling or Arrangement of Name","IRS","No Relationship to Institution","Credit Card","Other"
"2015","August","Washington","King County, WA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","No Relationship to Institution","Credit Card","Other"
"2015","August","Washington","King County, WA","Casino/Card Club - Tribal Authorized Casino","Identity Theft","IRS","No Relationship to Institution","Credit Card","Other"
"2015","August","Washington","King County, WA","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","No Relationship to Institution","Credit Card","Other"
"2015","August","Washington","King County, WA","Casino/Card Club - Tribal Authorized Casino","Suspicious EFT/Wire Transfers","IRS","No Relationship to Institution","Credit Card","Other"
"2015","September","Florida","Hillsborough County, FL","Casino/Card Club - Tribal Authorized Casino","Other Structuring","IRS","Customer","Credit Card","Other"
"2015","September","Missouri","Clay County, MO","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","September","Missouri","Clay County, MO","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Debit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Prepaid Access","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Credit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Debit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Prepaid Access","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Debit Card","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other"
"2015","October","Maryland","Cecil County, MD","Casino/Card Club - State Licensed Casino","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Other","Other"
"2015","October","Maryland","Cecil County, MD","Casino/Card Club - State Licensed Casino","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Other","Other"
"2015","October","Maryland","Cecil County, MD","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","October","Maryland","Cecil County, MD","Casino/Card Club - State Licensed Casino","Other Identification Documentation","IRS","Customer","Other","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Minimal Gaming with Large Transactions","IRS","Customer","Other","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Other","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Prepaid Access","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Provided Questionable or False Documentation","IRS","Customer","Prepaid Access","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements","IRS","Customer","Prepaid Access","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Prepaid Access","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other"
"2015","November","California","Los Angeles County, CA","Casino/Card Club - Card Club","Multiple Transactions Below Ctr Threshold","IRS","Customer","Credit Card","Other"
"2015","November","California","Los Angeles County, CA","Casino/Card Club - Card Club","Other Structuring","IRS","Customer","Credit Card","Other"
"2015","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Other","Other"
"2015","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Other","Other"
"2015","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other"
"2015","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","November","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2015","November","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2015","November","Ohio","Montgomery County, OH","Casino/Card Club - Other Casino/Card Club","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2015","December","Michigan","Calhoun County, MI","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2015","December","Michigan","Calhoun County, MI","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","Customer","Debit Card","Other"
"2015","December","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2015","December","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2015","December","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Account Takeover","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Account Takeover","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Forgeries","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Forgeries","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Provided Questionable or False Documentation","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Provided Questionable or False Documentation","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Single Individual with Multiple Identities","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Single Individual with Multiple Identities","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Two or More Individuals Working Together","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Two or More Individuals Working Together","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","Connecticut","New London County, CT","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","Connecticut","New London County, CT","Casino/Card Club - Tribal Authorized Casino","Other Money Laundering","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","Connecticut","New London County, CT","Casino/Card Club - Tribal Authorized Casino","Transaction Out of Pattern for Customer(s)","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","Connecticut","New London County, CT","Casino/Card Club - Tribal Authorized Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","U.S. Currency"
"2015","January","Florida","Broward County, FL","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","Florida","Broward County, FL","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","No Relationship to Institution","Debit Card","U.S. Currency"
"2015","January","Florida","Broward County, FL","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","No Relationship to Institution","Credit Card","U.S. Currency"
"2015","January","Florida","Broward County, FL","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","No Relationship to Institution","Debit Card","U.S. Currency"
