"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Changes Spelling or Arrangement of Name","IRS","Customer","Credit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Changes Spelling or Arrangement of Name","IRS","Customer","Debit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Minimal Gaming with Large Transactions","IRS","Customer","Debit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Single Individual with Multiple Identities","IRS","Customer","Credit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Single Individual with Multiple Identities","IRS","Customer","Debit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Two or More Individuals Working Together","IRS","Customer","Credit Card","Other"
"2014","June","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Two or More Individuals Working Together","IRS","Customer","Debit Card","Other"
"2014","July","Indiana","Lake County, IN","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Other","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Credit Card","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Provided Questionable or False Documentation","IRS","Customer","Credit Card","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Provided Questionable or False Documentation","IRS","Customer","Other","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Credit Card","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Other","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Unauthorized Electronic Intrusion","IRS","Customer","Credit Card","Other"
"2014","July","Indiana","Vanderburgh County, IN","Casino/Card Club - State Licensed Casino","Unauthorized Electronic Intrusion","IRS","Customer","Other","Other"
"2014","July","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","Customer","Other","Other"
"2014","July","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Other","Other"
"2014","July","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other"
"2014","July","Nevada","Washoe County, NV","Casino/Card Club - State Licensed Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Credit Card","Other"
"2014","July","Nevada","Washoe County, NV","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","July","Nevada","Washoe County, NV","Casino/Card Club - State Licensed Casino","Other Other Suspicious Activities","IRS","Customer","Credit Card","Other"
"2014","July","Nevada","Washoe County, NV","Casino/Card Club - State Licensed Casino","Refused or Avoided Request for Documentation","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","ACH","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","ACH","IRS","Customer","Other","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Other","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Other","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Identification Documentation","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Identification Documentation","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Use of Multiple Accounts","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Use of Multiple Accounts","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Two or More Individuals Working Together","IRS","Customer","Credit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Two or More Individuals Working Together","IRS","Customer","Debit Card","Other"
"2014","July","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Two or More Individuals Working Together","IRS","Customer","Other","Other"
"2014","August","California","Contra Costa County, CA","Casino/Card Club - Card Club","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2014","August","California","Contra Costa County, CA","Casino/Card Club - Card Club","Identity Theft","IRS","Customer","Debit Card","Other"
"2014","August","California","Contra Costa County, CA","Casino/Card Club - Card Club","Other Casinos","IRS","Customer","Debit Card","Other"
"2014","August","California","Contra Costa County, CA","Casino/Card Club - Card Club","Other Identification Documentation","IRS","Customer","Debit Card","Other"
"2014","August","California","Contra Costa County, CA","Casino/Card Club - Card Club","Other Structuring","IRS","Customer","Debit Card","Other"
"2014","August","California","Contra Costa County, CA","Casino/Card Club - Card Club","Provided Questionable or False Documentation","IRS","Customer","Debit Card","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Credit Card","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Other","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Other","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Credit Card","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Credit Card","Other"
"2014","August","Minnesota","Renville County, MN","Casino/Card Club - Tribal Authorized Casino","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Other","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Other","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Minimal Gaming with Large Transactions","IRS","Customer","Other","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Debit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Other","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Credit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Debit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Other","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Credit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Debit Card","Other"
"2014","August","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other"
"2014","August","Virginia","Goochland County, VA","Casino/Card Club - Card Club","ACH","OCC","Customer","Credit Card","Other"
"2014","August","Virginia","Goochland County, VA","Casino/Card Club - Card Club","Credit/Debit Card","OCC","Customer","Credit Card","Other"
"2014","September","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Account Takeover","IRS","Customer","Credit Card","Other"
"2014","September","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","September","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Embezzlement/Theft/Disappearance of Funds","IRS","Customer","Credit Card","Other"
"2014","September","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","September","Maryland","Anne Arundel County, MD","Casino/Card Club - State Licensed Casino","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Other","Other"
"2014","September","Maryland","Anne Arundel County, MD","Casino/Card Club - State Licensed Casino","Refused or Avoided Request for Documentation","IRS","Customer","Other","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","ACH","IRS","Customer","Credit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","ACH","IRS","Customer","Debit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Debit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Single Individual with Multiple Identities","IRS","Customer","Debit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Two or More Individuals Working Together","IRS","Customer","Credit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Two or More Individuals Working Together","IRS","Customer","Debit Card","Other"
"2014","September","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Unauthorized Electronic Intrusion","IRS","Customer","Credit Card","Other"
"2014","October","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","October","California","Placer County, CA","Casino/Card Club - Tribal Authorized Casino","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2014","October","Maryland","Anne Arundel County, MD","Casino/Card Club - State Licensed Casino","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Credit Card","Other"
"2014","October","Maryland","Anne Arundel County, MD","Casino/Card Club - State Licensed Casino","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Credit Card","Other"
"2014","October","Maryland","Anne Arundel County, MD","Casino/Card Club - State Licensed Casino","Inquiry about End of Business Day","IRS","Customer","Credit Card","Other"
"2014","October","Nevada","Clark County, NV","Casino/Card Club - Other Casino/Card Club","Provided Questionable or False Documentation","IRS","Customer","Credit Card","Other"
"2014","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Minimal Gaming with Large Transactions","IRS","Customer","Credit Card","Other"
"2014","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Fraud (Type)","IRS","Customer","Credit Card","Other"
"2014","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Provided Questionable or False Documentation","IRS","Customer","Credit Card","Other"
"2014","October","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Credit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","ACH","IRS","Customer","Credit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","ACH","IRS","Customer","Debit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Credit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Credit/Debit Card","IRS","Customer","Debit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Multiple Individuals with Same or Similar Identities","IRS","Customer","Credit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Multiple Individuals with Same or Similar Identities","IRS","Customer","Debit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Credit Card","Other"
"2014","November","New Jersey","Atlantic County, NJ","Casino/Card Club - State Licensed Casino","Other Casinos","IRS","Customer","Debit Card","Other"
