"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2012","September","Tennessee","Blount County, TN","Other","Suspicious Concerning the Source of Funds","IRS","Customer","Residential Mortgage","Other"
"2012","October","Delaware","New Castle County, DE","Other","Check","FDIC","Customer","Credit Card","Other"
"2012","October","Delaware","New Castle County, DE","Other","Transaction Out of Pattern for Customer(s)","FDIC","Customer","Credit Card","Other"
"2012","October","Delaware","New Castle County, DE","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FDIC","Customer","Credit Card","Other"
"2012","October","Indiana","Marion County, IN","Other","Other Fraud (Type)","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Other Identification Documentation","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Other Money Laundering","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Other Mortgage Fraud","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Provided Questionable or False Documentation","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Single Individual with Multiple Identities","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Suspicious Concerning the Source of Funds","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Suspicious EFT/Wire Transfers","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Transaction Out of Pattern for Customer(s)","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Two or More Individuals Working Together","OCC","Customer","Other","Other"
"2012","October","Indiana","Marion County, IN","Other","Wire Transfer","OCC","Customer","Other","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Consumer Loan","IRS","Borrower","Residential Mortgage","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Counterfeit Instrument (Other)","IRS","Borrower","Residential Mortgage","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Forgeries","IRS","Borrower","Residential Mortgage","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Other Fraud (Type)","IRS","Borrower","Residential Mortgage","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Other Mortgage Fraud","IRS","Borrower","Residential Mortgage","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Suspicious Use of Multiple Accounts","IRS","Borrower","Residential Mortgage","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Borrower","Residential Mortgage","Other"
"2012","October","New Jersey","Morris County, NJ","Other","Two or More Individuals Working Together","IRS","Borrower","Residential Mortgage","Other"
"2012","October","Tennessee","Blount County, TN","Other","Suspicious Concerning the Source of Funds","IRS","Borrower","Residential Mortgage","Other"
"2012","October","Tennessee","Blount County, TN","Other","Suspicious Concerning the Source of Funds","IRS","Customer","Residential Mortgage","Other"
"2012","October","Tennessee","Blount County, TN","Other","Transaction Out of Pattern for Customer(s)","IRS","Borrower","Residential Mortgage","Other"
"2012","October","Tennessee","Blount County, TN","Other","Transaction Out of Pattern for Customer(s)","IRS","Customer","Residential Mortgage","Other"
"2012","November","Alabama","Madison County, AL","Other","Consumer Loan","IRS","Other","Residential Mortgage","Other"
"2012","November","Alabama","Madison County, AL","Other","Forgeries","IRS","Other","Residential Mortgage","Other"
"2012","November","Alabama","Madison County, AL","Other","Provided Questionable or False Documentation","IRS","Other","Residential Mortgage","Other"
"2012","November","Florida","Miami-Dade County, FL","Other","Other Money Laundering","IRS","Customer","Other","Other"
"2012","November","Florida","Miami-Dade County, FL","Other","Other Money Laundering","IRS","Owner/Controlling Shareholder","Other","Other"
"2012","November","Florida","Miami-Dade County, FL","Other","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other"
"2012","November","Florida","Miami-Dade County, FL","Other","Suspicious Concerning the Source of Funds","IRS","Owner/Controlling Shareholder","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Accountant","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Accountant","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Accountant","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Accountant","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Agent","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Agent","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Agent","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Agent","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Appraiser","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Appraiser","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Appraiser","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Appraiser","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Attorney","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Attorney","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Attorney","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Attorney","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Borrower","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Borrower","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Borrower","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Borrower","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Customer","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Customer","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Customer","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Customer","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Director","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Director","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Director","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Director","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Employee","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Employee","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Employee","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Employee","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Officer","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Officer","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Officer","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Officer","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Other","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Other","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Other","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Other","Other","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Owner/Controlling Shareholder","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Owner/Controlling Shareholder","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Account Takeover","IRS","Owner/Controlling Shareholder","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Accountant","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Accountant","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Accountant","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Accountant","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Appraiser","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Appraiser","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Appraiser","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Appraiser","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Attorney","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Attorney","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Attorney","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Attorney","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Borrower","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Borrower","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Borrower","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Borrower","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Director","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Director","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Director","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Director","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Employee","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Employee","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Employee","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Employee","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Officer","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Officer","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Officer","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Officer","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Other","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Other","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Other","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Other","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Owner/Controlling Shareholder","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Owner/Controlling Shareholder","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Owner/Controlling Shareholder","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Accountant","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Accountant","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Accountant","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Accountant","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Agent","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Agent","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Agent","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Agent","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Appraiser","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Appraiser","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Appraiser","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Appraiser","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Attorney","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Attorney","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Attorney","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Attorney","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Borrower","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Borrower","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Borrower","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Borrower","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Director","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Director","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Director","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Director","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Employee","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Employee","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Employee","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Employee","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Officer","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Officer","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Officer","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Officer","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Other","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Other","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Other","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Other","Other","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Owner/Controlling Shareholder","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Owner/Controlling Shareholder","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Owner/Controlling Shareholder","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Alters Transactions to Avoid Ctr Requirement","IRS","Owner/Controlling Shareholder","Other","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Accountant","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Accountant","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Accountant","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Accountant","Other","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Agent","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Agent","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Agent","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Agent","Other","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Appraiser","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Appraiser","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Appraiser","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Appraiser","Other","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Attorney","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Attorney","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Attorney","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Attorney","Other","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Borrower","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Borrower","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Borrower","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Borrower","Other","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Customer","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Customer","Commercial Mortgage","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Customer","Insurance/Annuity Products","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Customer","Other","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Director","Bonds/Notes","Other"
"2012","November","New York","New York County, NY","Other","Bribery or Gratuity","IRS","Director","Commercial Mortgage","Other"
