"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2012","April","California","Los Angeles County, CA","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Money Orders"
"2012","April","California","Los Angeles County, CA","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Check","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Excessive Insurance","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Misuse of Position or Self-Dealing","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Provided Questionable or False Documentation","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Refused or Avoided Request for Documentation","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Refused or Avoided Request for Documentation","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Refused or Avoided Request for Documentation","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Refused or Avoided Request for Documentation","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Refused or Avoided Request for Documentation","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Refused or Avoided Request for Documentation","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","No Relationship to Institution","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Other","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Other","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Other","Insurance/Annuity Products","Personal/Business Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check"
"2012","April","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Funds Transfer"
"2012","April","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Personal/Business Check"
