"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument","Count"
"2014","March","Massachusetts","Middlesex County, MA","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other","1"
"2014","March","Massachusetts","Middlesex County, MA","Securities/Futures","Other Identification Documentation","SEC","Customer","Other","Other","1"
"2014","March","Massachusetts","Middlesex County, MA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Other","Other","1"
"2014","March","Massachusetts","Middlesex County, MA","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Other","Other","1"
"2014","March","Massachusetts","Middlesex County, MA","Securities/Futures","Single Individual with Multiple Identities","SEC","Customer","Other","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Options on Securities","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Stocks","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Counterfeit Instrument (Other)","SEC","Customer","Options on Securities","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Counterfeit Instrument (Other)","SEC","Customer","Stocks","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Credit/Debit Card","SEC","Customer","Options on Securities","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Credit/Debit Card","SEC","Customer","Stocks","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Options on Securities","Other","1"
"2014","March","Nebraska","Douglas County, NE","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other","1"
"2014","March","New Jersey","Hudson County, NJ","Securities/Futures","Other Other Suspicious Activities","OCC","Customer","Other","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","Customer","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","Employee","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","Other","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Credit/Debit Card","SEC","Other","Debit Card","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Credit/Debit Card","SEC","Other","Other","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","Employee","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","Other","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Other","Debit Card","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Other","Other","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","Employee","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","Other","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Customer","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Employee","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Other","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","Employee","Bonds/Notes","Other","1"
"2014","March","New York","New York County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","Other","Bonds/Notes","Other","1"
"2014","March","New York","Suffolk County, NY","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Other","Other","1"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Mutual Fund","Other","1"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Check","SEC","No Relationship to Institution","Mutual Fund","Other","2"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Forgeries","SEC","No Relationship to Institution","Mutual Fund","Other","2"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Mutual Fund","Other","2"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","Other","2"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Other Other Suspicious Activities","SEC","No Relationship to Institution","Mutual Fund","Other","1"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Other Securities/Futures/Options","SEC","No Relationship to Institution","Mutual Fund","Other","1"
"2014","March","Wisconsin","Milwaukee County, WI","Securities/Futures","Two or More Individuals Working Together","SEC","No Relationship to Institution","Mutual Fund","Other","1"
"2014","April","California","San Diego County, CA","Securities/Futures","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","SEC","Customer","Other","Other","2"
"2014","April","California","San Diego County, CA","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Other","Other","2"
"2014","April","California","San Diego County, CA","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Customer","Other","Other","2"
"2014","April","California","San Diego County, CA","Securities/Futures","Trade Based Money Laundering/Black Market Peso Exchange","SEC","Customer","Other","Other","2"
"2014","April","California","San Diego County, CA","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Other","Other","2"
"2014","April","Florida","Miami-Dade County, FL","Securities/Futures","Insider Trading","SEC","Customer","Stocks","Other","1"
"2014","April","Florida","Okaloosa County, FL","Securities/Futures","Account Takeover","SEC","Employee","Debit Card","Other","1"
"2014","April","Florida","Okaloosa County, FL","Securities/Futures","Credit/Debit Card","SEC","Employee","Debit Card","Other","1"
"2014","April","Florida","Okaloosa County, FL","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Debit Card","Other","1"
"2014","April","Florida","Okaloosa County, FL","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Employee","Debit Card","Other","1"
"2014","April","Florida","Okaloosa County, FL","Securities/Futures","Misuse of Position or Self-Dealing","SEC","Employee","Debit Card","Other","1"
"2014","April","Illinois","Cook County, IL","Securities/Futures","Suspicious Use of Multiple Accounts","OCC","Customer","Penny Stocks/Microcap Securities","Other","1"
"2014","April","Missouri","St. Louis city, MO","Securities/Futures","Credit/Debit Card","OCC","No Relationship to Institution","Debit Card","Other","1"
"2014","April","Missouri","St. Louis city, MO","Securities/Futures","Other Fraud (Type)","OCC","No Relationship to Institution","Debit Card","Other","1"
"2014","April","Missouri","St. Louis city, MO","Securities/Futures","Other Securities/Futures/Options","OCC","Customer","Bonds/Notes","Other","1"
"2014","April","Missouri","St. Louis city, MO","Securities/Futures","Provided Questionable or False Documentation","OCC","Customer","Bonds/Notes","Other","1"
"2014","April","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","Customer","Stocks","Other","2"
"2014","April","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Stocks","Other","2"
"2014","April","Nebraska","Douglas County, NE","Securities/Futures","Identity Theft","SEC","Customer","Stocks","Other","1"
"2014","April","Nebraska","Douglas County, NE","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other","2"
"2014","April","Nebraska","Douglas County, NE","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other","2"
"2014","April","Nebraska","Douglas County, NE","Securities/Futures","Wire Transfer","SEC","Customer","Stocks","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","ACH","SEC","Customer","Mutual Fund","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","ACH","SEC","Customer","Other","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Customer","Mutual Fund","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Customer","Other","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Mutual Fund","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Other","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Customer","Mutual Fund","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Customer","Other","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Mutual Fund","Other","1"
"2014","April","New Jersey","Hudson County, NJ","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Other","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","ACH","SEC","Other","Other","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Check","SEC","Other","Other","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Credit/Debit Card","SEC","No Relationship to Institution","Debit Card","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Credit/Debit Card","SEC","No Relationship to Institution","Other","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Forgeries","SEC","Other","Other","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","No Relationship to Institution","Debit Card","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","No Relationship to Institution","Other","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","No Relationship to Institution","Debit Card","Other","1"
"2014","April","New York","New York County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","No Relationship to Institution","Other","Other","1"
"2014","April","Texas","Dallas County, TX","Securities/Futures","Account Takeover","SEC","Employee","Debit Card","Other","1"
"2014","April","Texas","Dallas County, TX","Securities/Futures","Credit/Debit Card","SEC","Employee","Debit Card","Other","1"
"2014","April","Texas","Dallas County, TX","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Debit Card","Other","1"
"2014","April","Texas","Dallas County, TX","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Employee","Debit Card","Other","1"
"2014","April","Texas","Dallas County, TX","Securities/Futures","Misuse of Position or Self-Dealing","SEC","Employee","Debit Card","Other","1"
"2014","May","California","Los Angeles County, CA","Securities/Futures","Suspicious Concerning the Source of Funds","CFTC","Customer","Other","Other","1"
"2014","May","California","San Diego County, CA","Securities/Futures","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","SEC","Customer","Stocks","Other","1"
"2014","May","California","San Diego County, CA","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Stocks","Other","1"
"2014","May","California","San Diego County, CA","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Customer","Stocks","Other","1"
"2014","May","California","San Diego County, CA","Securities/Futures","Trade Based Money Laundering/Black Market Peso Exchange","SEC","Customer","Stocks","Other","1"
"2014","May","California","San Diego County, CA","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Stocks","Other","1"
"2014","May","Florida","Broward County, FL","Securities/Futures","Market Manipulation/Wash Trading","SEC","Customer","Penny Stocks/Microcap Securities","Other","1"
"2014","May","Florida","Broward County, FL","Securities/Futures","Other Money Laundering","SEC","Customer","Penny Stocks/Microcap Securities","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Check","SEC","Customer","Debit Card","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Check","SEC","Other","Debit Card","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Multiple Transactions Below Ctr Threshold","SEC","Customer","Debit Card","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Multiple Transactions Below Ctr Threshold","SEC","Other","Debit Card","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Other Fraud (Type)","SEC","Customer","Debit Card","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Other Fraud (Type)","SEC","Other","Debit Card","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Suspicious Use of Multiple Locations","SEC","Customer","Debit Card","Other","1"
"2014","May","Florida","Hillsborough County, FL","Securities/Futures","Suspicious Use of Multiple Locations","SEC","Other","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Check","SEC","Customer","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Check","SEC","Other","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Multiple Transactions Below Ctr Threshold","SEC","Customer","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Multiple Transactions Below Ctr Threshold","SEC","Other","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Other Fraud (Type)","SEC","Customer","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Other Fraud (Type)","SEC","Other","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Suspicious Use of Multiple Locations","SEC","Customer","Debit Card","Other","1"
"2014","May","Georgia","Fulton County, GA","Securities/Futures","Suspicious Use of Multiple Locations","SEC","Other","Debit Card","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","Customer","Prepaid Access","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","Customer","Stocks","Other","3"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Check","SEC","Customer","Stocks","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Other Fraud (Type)","SEC","Customer","Prepaid Access","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Prepaid Access","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other","3"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Stocks","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Prepaid Access","Other","1"
"2014","May","Nebraska","Douglas County, NE","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other","2"
"2014","May","New York","New York County, NY","Securities/Futures","Credit/Debit Card","SEC","No Relationship to Institution","Debit Card","Other","1"
"2014","May","New York","New York County, NY","Securities/Futures","Credit/Debit Card","SEC","No Relationship to Institution","Other","Other","1"
"2014","May","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Debit Card","Other","1"
"2014","May","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Other","Other","1"
"2014","May","New York","New York County, NY","Securities/Futures","Suspicious Use of Multiple Locations","SEC","No Relationship to Institution","Debit Card","Other","1"
"2014","May","New York","New York County, NY","Securities/Futures","Suspicious Use of Multiple Locations","SEC","No Relationship to Institution","Other","Other","1"
