"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument","Count"
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Alters Transactions to Avoid Ctr Requirement","SEC","Customer","Penny Stocks/Microcap Securities","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Insider Trading","SEC","Customer","Home Equity Loan","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Insider Trading","SEC","Customer","Penny Stocks/Microcap Securities","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Money Laundering","SEC","Customer","Home Equity Loan","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Money Laundering","SEC","Customer","Penny Stocks/Microcap Securities","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Mortgage Fraud","SEC","Customer","Home Equity Loan","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Mortgage Fraud","SEC","Customer","Penny Stocks/Microcap Securities","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Home Equity Loan","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Penny Stocks/Microcap Securities","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Structuring","SEC","Customer","Home Equity Loan","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Other Structuring","SEC","Customer","Penny Stocks/Microcap Securities","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Home Equity Loan","Bank/Cashier's Check",1
"2012","July","Colorado","Pitkin County, CO","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Penny Stocks/Microcap Securities","Bank/Cashier's Check",1
"2012","July","Connecticut","Fairfield County, CT","Securities/Futures","Other Other Suspicious Activities","SEC","No Relationship to Institution","Futures/Options on Futures","U.S. Currency",1
"2012","July","Connecticut","Hartford County, CT","Securities/Futures","Other Securities/Futures/Options","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Connecticut","Hartford County, CT","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Stocks","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Stocks","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Stocks","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Stocks","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Florida","Charlotte County, FL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Stocks","U.S. Currency",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Bonds/Notes","Funds Transfer",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Bonds/Notes","U.S. Currency",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Exchange of Currencies","SEC","Customer","Bonds/Notes","Funds Transfer",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Exchange of Currencies","SEC","Customer","Bonds/Notes","U.S. Currency",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Exchange of Currencies","SEC","Customer","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Exchange of Currencies","SEC","Customer","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Bonds/Notes","Funds Transfer",2
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Bonds/Notes","U.S. Currency",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Mutual Fund","Funds Transfer",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Mutual Fund","U.S. Currency",1
"2012","July","Florida","Miami-Dade County, FL","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Customer","Bonds/Notes","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","CFTC","Customer","Futures/Options on Futures","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Other Structuring","CFTC","Customer","Futures/Options on Futures","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Pyramid Scheme","CFTC","Customer","Futures/Options on Futures","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Suspicious Concerning the Source of Funds","CFTC","Customer","Futures/Options on Futures","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Unauthorized Pooling","CFTC","Customer","Futures/Options on Futures","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Wire Transfer","CFTC","Customer","Futures/Options on Futures","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","July","Illinois","Cook County, IL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Stocks","Funds Transfer",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Other","U.S. Currency",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","No Relationship to Institution","Other","U.S. Currency",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Other","U.S. Currency",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Illinois","Tazewell County, IL","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Other","U.S. Currency",1
"2012","July","Minnesota","Ramsey County, MN","Securities/Futures","Other Securities/Futures/Options","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Minnesota","Ramsey County, MN","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Other","Funds Transfer",1
"2012","July","Minnesota","Washington County, MN","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Mutual Fund","Personal/Business Check",1
"2012","July","Minnesota","Washington County, MN","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Other","Personal/Business Check",1
"2012","July","Minnesota","Washington County, MN","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Customer","Mutual Fund","Personal/Business Check",1
"2012","July","Minnesota","Washington County, MN","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Customer","Other","Personal/Business Check",1
"2012","July","Minnesota","Washington County, MN","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Mutual Fund","Personal/Business Check",1
"2012","July","Minnesota","Washington County, MN","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Other","Personal/Business Check",1
"2012","July","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Other","Government Payment",1
"2012","July","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Stocks","Government Payment",1
"2012","July","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Customer","Other","Government Payment",1
"2012","July","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Customer","Stocks","Government Payment",1
"2012","July","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Customer","Other","Government Payment",1
"2012","July","New Jersey","Mercer County, NJ","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Customer","Stocks","Government Payment",1
"2012","July","New York","New York County, NY","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Mutual Fund","Funds Transfer",1
"2012","July","New York","New York County, NY","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Mutual Fund","U.S. Currency",1
"2012","July","Texas","Bexar County, TX","Securities/Futures","Check","SEC","Customer","Mutual Fund","Personal/Business Check",1
"2012","July","Washington","Spokane County, WA","Securities/Futures","Suspicious Use of Multiple Locations","SEC","Other","Debit Card","U.S. Currency",1
"2012","July","Washington","Spokane County, WA","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Other","Debit Card","U.S. Currency",1
"2012","July","Washington","Spokane County, WA","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Other","Debit Card","U.S. Currency",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Check","SEC","Other","Mutual Fund","Personal/Business Check",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Other","Mutual Fund","Personal/Business Check",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Forgeries","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Forgeries","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Identity Theft","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Identity Theft","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Insider Trading","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Mail","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Mail","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Other Money Laundering","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Other Money Laundering","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Other Securities/Futures/Options","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","No Relationship to Institution","Penny Stocks/Microcap Securities","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Two or More Individuals Working Together","SEC","Other","Insurance/Annuity Products","Funds Transfer",1
"2012","August","California","Los Angeles County, CA","Securities/Futures","Two or More Individuals Working Together","SEC","Other","Mutual Fund","Funds Transfer",1
"2012","August","Massachusetts","Middlesex County, MA","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","August","Massachusetts","Middlesex County, MA","Securities/Futures","Suspicious Use of Multiple Locations","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","August","Massachusetts","Middlesex County, MA","Securities/Futures","Two or More Individuals Working Together","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","August","Massachusetts","Middlesex County, MA","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Mutual Fund","Funds Transfer",1
"2012","August","Massachusetts","Suffolk County, MA","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","Other","Mutual Fund","Personal/Business Check",1
"2012","August","Massachusetts","Suffolk County, MA","Securities/Futures","Mail","SEC","Other","Mutual Fund","Personal/Business Check",1
