"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument","Count"
"2012","April","California","Alameda County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","2"
"2012","April","California","Alameda County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Alameda County, CA","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Account Takeover","IRS","No Relationship to Institution","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","ACH","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","ACH","IRS","No Relationship to Institution","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Identity Theft","IRS","No Relationship to Institution","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Other Structuring","IRS","No Relationship to Institution","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","No Relationship to Institution","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Accounts","IRS","No Relationship to Institution","Prepaid Access","Other","1"
"2012","April","California","Contra Costa County, CA","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Orange County, CA","Money Services Business (MSB)","ACH","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Orange County, CA","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Orange County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Orange County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Orange County, CA","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Solano County, CA","Money Services Business (MSB)","ACH","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Solano County, CA","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Solano County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Solano County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","April","California","Solano County, CA","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Florida","Broward County, FL","Money Services Business (MSB)","ACH","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Florida","Broward County, FL","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Florida","Broward County, FL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Florida","Broward County, FL","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Ohio","Cuyahoga County, OH","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Ohio","Cuyahoga County, OH","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Texas","Dallas County, TX","Money Services Business (MSB)","Other Identification Documentation","IRS","Customer","Prepaid Access","Other","1"
"2012","April","Texas","Dallas County, TX","Money Services Business (MSB)","Other Identification Documentation","IRS","Other","Prepaid Access","Other","1"
"2012","April","Texas","Dallas County, TX","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Prepaid Access","Other","2"
"2012","April","Texas","Dallas County, TX","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Other","Prepaid Access","Other","2"
"2012","April","Texas","Dallas County, TX","Money Services Business (MSB)","Provided Questionable or False Documentation","IRS","Customer","Prepaid Access","Other","2"
"2012","April","Texas","Dallas County, TX","Money Services Business (MSB)","Provided Questionable or False Documentation","IRS","Other","Prepaid Access","Other","2"
"2012","April","Texas","Tarrant County, TX","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","2"
"2012","April","Texas","Tarrant County, TX","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","2"
"2012","April","Texas","Tarrant County, TX","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Prepaid Access","Other","2"
"2012","May","California","Alameda County, CA","Money Services Business (MSB)","Other Fraud (Type)","IRS","Customer","Prepaid Access","Other","1"
"2012","May","California","Alameda County, CA","Money Services Business (MSB)","Unauthorized Electronic Intrusion","IRS","Customer","Prepaid Access","Other","1"
"2012","May","California","Sacramento County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","May","California","Sacramento County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","May","California","Sacramento County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","ACH","IRS","Customer","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","ACH","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","ACH","IRS","Other","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","ACH","IRS","Other","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Identity Theft","IRS","Customer","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Identity Theft","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Identity Theft","IRS","Other","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Identity Theft","IRS","Other","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Fraud (Type)","IRS","Customer","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Fraud (Type)","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Fraud (Type)","IRS","Other","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Fraud (Type)","IRS","Other","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Identification Documentation","IRS","Customer","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Identification Documentation","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Identification Documentation","IRS","Other","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Identification Documentation","IRS","Other","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Other","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Other","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Provided Questionable or False Documentation","IRS","Customer","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Provided Questionable or False Documentation","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Provided Questionable or False Documentation","IRS","Other","Other","Other","1"
"2012","May","Connecticut","New Haven County, CT","Money Services Business (MSB)","Provided Questionable or False Documentation","IRS","Other","Prepaid Access","Other","1"
"2012","May","Virginia","Portsmouth city, VA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Virginia","Portsmouth city, VA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","May","Virginia","Portsmouth city, VA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Other","Other","6"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Other","Other","2"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Other","Other","1"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Other","Other","6"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other","1"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Refused or Avoided Request for Documentation","IRS","Customer","Other","Other","1"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements","IRS","Customer","Other","Other","6"
"2012","June","California","Marin County, CA","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Other","Other","1"
"2012","July","Alabama","Jefferson County, AL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Alabama","Jefferson County, AL","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Alabama","Jefferson County, AL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Arizona","Maricopa County, AZ","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","2"
"2012","July","Arizona","Maricopa County, AZ","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","2"
"2012","July","Arizona","Maricopa County, AZ","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","2"
"2012","July","California","Marin County, CA","Money Services Business (MSB)","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Other","Other","3"
"2012","July","California","Marin County, CA","Money Services Business (MSB)","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Other","Other","1"
"2012","July","California","Marin County, CA","Money Services Business (MSB)","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Other","Other","2"
"2012","July","California","Marin County, CA","Money Services Business (MSB)","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Other","Other","3"
"2012","July","California","Marin County, CA","Money Services Business (MSB)","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other","1"
"2012","July","California","Marin County, CA","Money Services Business (MSB)","Refused or Avoided Request for Documentation","IRS","Customer","Other","Other","1"
"2012","July","California","Marin County, CA","Money Services Business (MSB)","Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements","IRS","Customer","Other","Other","2"
"2012","July","California","San Mateo County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","July","California","San Mateo County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","July","California","San Mateo County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","July","California","Santa Clara County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","July","California","Santa Clara County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","July","California","Santa Clara County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Colorado","Arapahoe County, CO","Money Services Business (MSB)","Credit/Debit Card","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Colorado","Arapahoe County, CO","Money Services Business (MSB)","Embezzlement/Theft/Disappearance of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Colorado","Arapahoe County, CO","Money Services Business (MSB)","Identity Theft","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Colorado","Arapahoe County, CO","Money Services Business (MSB)","Misuse of Position or Self-Dealing","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Colorado","Arapahoe County, CO","Money Services Business (MSB)","Wire Transfer","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Connecticut","Fairfield County, CT","Money Services Business (MSB)","Other Money Laundering","IRS","Customer","Other","Other","1"
"2012","July","Connecticut","Fairfield County, CT","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other","1"
"2012","July","Connecticut","Fairfield County, CT","Money Services Business (MSB)","Transaction Out of Pattern for Customer(s)","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Bribery or Gratuity","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Check","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Forgeries","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Identity Theft","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Other Money Laundering","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Other Structuring","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Provided Questionable or False Documentation","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Debit Card","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Other","Other","2"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Debit Card","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Other","Other","2"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Debit Card","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Other","Other","1"
"2012","July","Florida","Broward County, FL","Money Services Business (MSB)","Two or More Individuals Working Together","IRS","Customer","Other","Other","1"
"2012","July","Florida","Miami-Dade County, FL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Florida","Miami-Dade County, FL","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Florida","Miami-Dade County, FL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Illinois","Winnebago County, IL","Money Services Business (MSB)","Other Other Suspicious Activities","IRS","Customer","Prepaid Access","Other","1"
"2012","July","Illinois","Winnebago County, IL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","July","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Other","Other","1"
"2012","July","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Other","Other","1"
"2012","July","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Other Money Laundering","IRS","Customer","Other","Other","1"
"2012","July","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Other Structuring","IRS","Customer","Other","Other","1"
"2012","July","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other","1"
"2012","July","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Transaction Out of Pattern for Customer(s)","IRS","Customer","Other","Other","1"
"2012","August","Alabama","Jefferson County, AL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","6"
"2012","August","Alabama","Jefferson County, AL","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","5"
"2012","August","Alabama","Jefferson County, AL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","6"
"2012","August","Arizona","Maricopa County, AZ","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Arizona","Maricopa County, AZ","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Arizona","Maricopa County, AZ","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Arizona","Pima County, AZ","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Arizona","Pima County, AZ","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Arizona","Pima County, AZ","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","August","California","Alameda County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","6"
"2012","August","California","Alameda County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","6"
"2012","August","California","Alameda County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","6"
"2012","August","California","Contra Costa County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","2"
"2012","August","California","Contra Costa County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","2"
"2012","August","California","Contra Costa County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","2"
"2012","August","California","Marin County, CA","Money Services Business (MSB)","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Other","Other","2"
"2012","August","California","Marin County, CA","Money Services Business (MSB)","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Other","Other","1"
"2012","August","California","Marin County, CA","Money Services Business (MSB)","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","IRS","Customer","Other","Other","1"
"2012","August","California","Marin County, CA","Money Services Business (MSB)","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Other","Other","2"
"2012","August","California","Marin County, CA","Money Services Business (MSB)","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other","1"
"2012","August","California","Marin County, CA","Money Services Business (MSB)","Other Fraud (Type)","IRS","Customer","Other","Other","1"
"2012","August","California","Marin County, CA","Money Services Business (MSB)","Suspicious Inquiry by Customer Regarding Bsa Reporting or Recordkeeping Requirements","IRS","Customer","Other","Other","1"
"2012","August","California","Sacramento County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","2"
"2012","August","California","Sacramento County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","California","Sacramento County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","2"
"2012","August","California","San Joaquin County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","California","San Joaquin County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","August","California","Solano County, CA","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","August","California","Solano County, CA","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","California","Solano County, CA","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Broward County, FL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Broward County, FL","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Broward County, FL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Hillsborough County, FL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Hillsborough County, FL","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Hillsborough County, FL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Miami-Dade County, FL","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Miami-Dade County, FL","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Prepaid Access","Other","1"
"2012","August","Florida","Miami-Dade County, FL","Money Services Business (MSB)","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Prepaid Access","Other","1"
"2012","August","New Jersey","Essex County, NJ","Money Services Business (MSB)","Other Money Laundering","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Essex County, NJ","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Middlesex County, NJ","Money Services Business (MSB)","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Middlesex County, NJ","Money Services Business (MSB)","Alters Transactions to Avoid Ctr Requirement","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Middlesex County, NJ","Money Services Business (MSB)","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Middlesex County, NJ","Money Services Business (MSB)","Other Money Laundering","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Middlesex County, NJ","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Middlesex County, NJ","Money Services Business (MSB)","Transaction Out of Pattern for Customer(s)","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Other Money Laundering","IRS","Customer","Other","Other","1"
"2012","August","New Jersey","Monmouth County, NJ","Money Services Business (MSB)","Suspicious Concerning the Source of Funds","IRS","Customer","Other","Other","1"
"2012","August","Texas","Hidalgo County, TX","Money Services Business (MSB)","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Other","Other","1"
"2012","August","Texas","Hidalgo County, TX","Money Services Business (MSB)","Multiple Transactions Below Ctr Threshold","IRS","Customer","Other","Other","1"
"2012","August","Texas","Hidalgo County, TX","Money Services Business (MSB)","Suspicious Use of Multiple Locations","IRS","Customer","Other","Other","1"
