"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument","Count"
"2013","April","Washington","King County, WA","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","April","Washington","King County, WA","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","April","Washington","King County, WA","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","May","Illinois","McLean County, IL","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Other","Insurance/Annuity Products","Other","1"
"2013","May","Illinois","McLean County, IL","Insurance Company","Other Insurance","IRS","Other","Insurance/Annuity Products","Other","1"
"2013","May","New Jersey","Essex County, NJ","Insurance Company","Pyramid Scheme","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","May","New Jersey","Essex County, NJ","Insurance Company","Pyramid Scheme","IRS","Other","Insurance/Annuity Products","Other","1"
"2013","May","New Jersey","Essex County, NJ","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","May","New Jersey","Essex County, NJ","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Other","Insurance/Annuity Products","Other","1"
"2013","May","Washington","King County, WA","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","May","Washington","King County, WA","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","June","New York","New York County, NY","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","June","New York","New York County, NY","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","June","Ohio","Hamilton County, OH","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","No Relationship to Institution","Insurance/Annuity Products","Other","1"
"2013","June","Ohio","Hamilton County, OH","Insurance Company","Other Insurance","IRS","No Relationship to Institution","Insurance/Annuity Products","Other","2"
"2013","June","Washington","King County, WA","Insurance Company","Misuse of Free Look/Cooling-Off/Right of Rescission","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","June","Washington","King County, WA","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","July","New York","New York County, NY","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","August","New York","New York County, NY","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","3"
"2013","August","New York","New York County, NY","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Other","2"
"2013","September","New York","New York County, NY","Insurance Company","Other Other Suspicious Activities","IRS","Customer","Insurance/Annuity Products","Other","4"
"2013","October","New York","New York County, NY","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","Connecticut","Fairfield County, CT","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","Connecticut","Fairfield County, CT","Insurance Company","Multiple Transactions Below Ctr Threshold","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","Connecticut","Fairfield County, CT","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Excessive Insurance","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Other Insurance","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Suspicious Exchange of Currencies","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Suspicious Use of Multiple Accounts","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","Iowa","Polk County, IA","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Other","1"
"2013","November","New Jersey","Essex County, NJ","Insurance Company","Multiple Transactions Below Bsa Recordkeeping Threshold","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","New Jersey","Essex County, NJ","Insurance Company","Multiple Transactions Below Ctr Threshold","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","New Jersey","Essex County, NJ","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","New York","New York County, NY","Insurance Company","Other Other Suspicious Activities","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","New York","New York County, NY","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","November","New York","New York County, NY","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Other","1"
"2013","December","New York","New York County, NY","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Other","2"
"2013","December","New York","New York County, NY","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Other","2"
"2013","January","Illinois","Cook County, IL","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Illinois","Cook County, IL","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Illinois","Cook County, IL","Insurance Company","Forgeries","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Illinois","Cook County, IL","Insurance Company","Identity Theft","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Illinois","Cook County, IL","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Illinois","Cook County, IL","Insurance Company","Other Insurance","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Illinois","Cook County, IL","Insurance Company","Provided Questionable or False Documentation","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Account Takeover","IRS","No Relationship to Institution","Other","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Alters Transaction to Avoid Bsa Recordkeeping Requirement","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Check","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Check","IRS","No Relationship to Institution","Other","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Forgeries","IRS","No Relationship to Institution","Other","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Mail","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Fraud (Type)","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Fraud (Type)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Identification Documentation","IRS","No Relationship to Institution","Other","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Insurance","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Insurance","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Insurance","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Insurance","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Other Money Laundering","IRS","No Relationship to Institution","Other","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","No Relationship to Institution","Other","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","2"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Concerning the Source of Funds","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Termination of Policy or Contract","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Noncash Monetary Instruments","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Two or More Individuals Working Together","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Customer","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Indiana","Allen County, IN","Insurance Company","Unclear or No Insurable Interest","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Check","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Counterfeit Instrument (Other)","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Counterfeit Instrument (Other)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Elder Financial Exploitation","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Elder Financial Exploitation","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Elder Financial Exploitation","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Identity Theft","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Identity Theft","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Identity Theft","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Mail","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Other Structuring","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Proceeds Sent to Unrelated Third Party","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Suspected Public/Private Corruption (Foreign)","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Suspicious EFT/Wire Transfers","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Suspicious EFT/Wire Transfers","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Two or More Individuals Working Together","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Wire Transfer","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Iowa","Polk County, IA","Insurance Company","Wire Transfer","IRS","No Relationship to Institution","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Account Takeover","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Account Takeover","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Check","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Check","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Embezzlement/Theft/Disappearance of Funds","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Identity Theft","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Identity Theft","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Misuse of Position or Self-Dealing","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Misuse of Position or Self-Dealing","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Other Insurance","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Other Insurance","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Suspicious Use of Multiple Locations","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Suspicious Use of Multiple Locations","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Two or More Individuals Working Together","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Two or More Individuals Working Together","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Unauthorized Electronic Intrusion","IRS","Employee","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Michigan","Wayne County, MI","Insurance Company","Unauthorized Electronic Intrusion","IRS","Employee","Insurance/Annuity Products","U.S. Currency","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Transaction Out of Pattern for Customer(s)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Agent","Insurance/Annuity Products","Bank/Cashier's Check","1"
"2013","January","Nevada","Clark County, NV","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Ohio","Franklin County, OH","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Ohio","Franklin County, OH","Insurance Company","Other Fraud (Type)","IRS","Agent","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Ohio","Franklin County, OH","Insurance Company","Other Fraud (Type)","IRS","Customer","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Ohio","Franklin County, OH","Insurance Company","Other Fraud (Type)","IRS","Customer","Insurance/Annuity Products","Personal/Business Check","1"
"2013","January","Ohio","Franklin County, OH","Insurance Company","Other Fraud (Type)","IRS","Other","Insurance/Annuity Products","Funds Transfer","1"
"2013","January","Ohio","Franklin County, OH","Insurance Company","Other Fraud (Type)","IRS","Other","Insurance/Annuity Products","Personal/Business Check","1"
