"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument","Count"
"2015","January","Delaware","New Castle County, DE","Other","Other Fraud (Type)","FDIC","No Relationship to Institution","Credit Card","Other","6"
"2015","January","Delaware","New Castle County, DE","Other","Other Fraud (Type)","FDIC","No Relationship to Institution","Other","Other","4"
"2015","January","Delaware","New Castle County, DE","Other","Other Other Suspicious Activities","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","January","Delaware","New Castle County, DE","Other","Suspicious Use of Multiple Locations","FDIC","Customer","Other","Other","1"
"2015","January","Delaware","New Castle County, DE","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FDIC","Customer","Other","Other","1"
"2015","January","Delaware","New Castle County, DE","Other","Two or More Individuals Working Together","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","January","Delaware","New Castle County, DE","Other","Two or More Individuals Working Together","FDIC","No Relationship to Institution","Other","Other","1"
"2015","January","Georgia","Fulton County, GA","Other","Credit/Debit Card","FRB","Customer","Debit Card","Other","2"
"2015","January","Georgia","Fulton County, GA","Other","Credit/Debit Card","FRB","Customer","Prepaid Access","Other","2"
"2015","January","Georgia","Fulton County, GA","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","FRB","Customer","Debit Card","Other","1"
"2015","January","Georgia","Fulton County, GA","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","FRB","Customer","Prepaid Access","Other","1"
"2015","January","Georgia","Fulton County, GA","Other","Refused or Avoided Request for Documentation","FRB","Customer","Debit Card","Other","2"
"2015","January","Georgia","Fulton County, GA","Other","Refused or Avoided Request for Documentation","FRB","Customer","Prepaid Access","Other","2"
"2015","January","Georgia","Fulton County, GA","Other","Suspicious Concerning the Source of Funds","FRB","Customer","Debit Card","Other","2"
"2015","January","Georgia","Fulton County, GA","Other","Suspicious Concerning the Source of Funds","FRB","Customer","Prepaid Access","Other","2"
"2015","January","Georgia","Fulton County, GA","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FRB","Customer","Debit Card","Other","2"
"2015","January","Georgia","Fulton County, GA","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FRB","Customer","Prepaid Access","Other","2"
"2015","January","Tennessee","Blount County, TN","Other","Suspicious Concerning the Source of Funds","IRS","Borrower","Residential Mortgage","Other","6"
"2015","January","Tennessee","Blount County, TN","Other","Suspicious Concerning the Source of Funds","IRS","Customer","Residential Mortgage","Other","6"
"2015","January","Tennessee","Blount County, TN","Other","Transaction Out of Pattern for Customer(s)","IRS","Borrower","Residential Mortgage","Other","5"
"2015","January","Tennessee","Blount County, TN","Other","Transaction Out of Pattern for Customer(s)","IRS","Customer","Residential Mortgage","Other","5"
"2015","January","Texas","Dallas County, TX","Other","Consumer Loan","FRB","Borrower","Credit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Consumer Loan","FRB","Borrower","Debit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Identity Theft","FRB","Borrower","Credit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Identity Theft","FRB","Borrower","Debit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Other Money Laundering","FRB","Borrower","Credit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Other Money Laundering","FRB","Borrower","Debit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Provided Questionable or False Documentation","FRB","Borrower","Credit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Provided Questionable or False Documentation","FRB","Borrower","Debit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Single Individual with Multiple Identities","FRB","Borrower","Credit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Single Individual with Multiple Identities","FRB","Borrower","Debit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Suspicious Concerning the Source of Funds","FRB","Borrower","Credit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Suspicious Concerning the Source of Funds","FRB","Borrower","Debit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Two or More Individuals Working Together","FRB","Borrower","Credit Card","Other","1"
"2015","January","Texas","Dallas County, TX","Other","Two or More Individuals Working Together","FRB","Borrower","Debit Card","Other","1"
"2015","January","Virginia","Henrico County, VA","Other","Other Mortgage Fraud","FRB","Borrower","Residential Mortgage","Other","1"
"2015","January","Virginia","Henrico County, VA","Other","Other Mortgage Fraud","FRB","Customer","Residential Mortgage","Other","1"
"2015","January","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","Attorney","Residential Mortgage","Other","1"
"2015","January","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","Borrower","Residential Mortgage","Other","28"
"2015","January","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","Customer","Residential Mortgage","Other","28"
"2015","January","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","No Relationship to Institution","Residential Mortgage","Other","4"
"2015","January","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","Other","Residential Mortgage","Other","2"
"2015","February","Delaware","New Castle County, DE","Other","Account Takeover","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Account Takeover","FDIC","No Relationship to Institution","Credit Card","Other","6"
"2015","February","Delaware","New Castle County, DE","Other","ACH","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","ACH","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Check","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Check","FDIC","No Relationship to Institution","Credit Card","Other","6"
"2015","February","Delaware","New Castle County, DE","Other","Counterfeit Instrument (Other)","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Credit/Debit Card","FDIC","Customer","Credit Card","Other","2"
"2015","February","Delaware","New Castle County, DE","Other","Credit/Debit Card","FDIC","No Relationship to Institution","Credit Card","Other","6"
"2015","February","Delaware","New Castle County, DE","Other","Forgeries","FDIC","No Relationship to Institution","Credit Card","Other","4"
"2015","February","Delaware","New Castle County, DE","Other","Identity Theft","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Other Fraud (Type)","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Other Identification Documentation","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Other Identification Documentation","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Other Money Laundering","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Other Other Suspicious Activities","FDIC","No Relationship to Institution","Credit Card","Other","2"
"2015","February","Delaware","New Castle County, DE","Other","Provided Questionable or False Documentation","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Provided Questionable or False Documentation","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Suspicious Use of Multiple Locations","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FDIC","Customer","Credit Card","Other","2"
"2015","February","Delaware","New Castle County, DE","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Two or More Individuals Working Together","FDIC","Customer","Credit Card","Other","1"
"2015","February","Delaware","New Castle County, DE","Other","Two or More Individuals Working Together","FDIC","No Relationship to Institution","Credit Card","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Account Takeover","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Account Takeover","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","ACH","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","ACH","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Alters Transaction to Avoid Bsa Recordkeeping Requirement","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Credit/Debit Card","FRB","Customer","Debit Card","Other","5"
"2015","February","Georgia","Fulton County, GA","Other","Credit/Debit Card","FRB","Customer","Prepaid Access","Other","4"
"2015","February","Georgia","Fulton County, GA","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","FRB","Customer","Debit Card","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","FRB","Customer","Prepaid Access","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Other Casinos","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Other Casinos","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Other Fraud (Type)","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Other Fraud (Type)","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Other Money Laundering","FRB","Customer","Debit Card","Other","3"
"2015","February","Georgia","Fulton County, GA","Other","Other Money Laundering","FRB","Customer","Prepaid Access","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Provided Questionable or False Documentation","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Provided Questionable or False Documentation","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Refused or Avoided Request for Documentation","FRB","Customer","Debit Card","Other","3"
"2015","February","Georgia","Fulton County, GA","Other","Refused or Avoided Request for Documentation","FRB","Customer","Prepaid Access","Other","3"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Concerning the Source of Funds","FRB","Customer","Debit Card","Other","5"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Concerning the Source of Funds","FRB","Customer","Prepaid Access","Other","4"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Accounts","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Accounts","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Locations","FRB","Customer","Debit Card","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Locations","FRB","Customer","Prepaid Access","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FRB","Customer","Debit Card","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FRB","Customer","Prepaid Access","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Two or More Individuals Working Together","FRB","Customer","Debit Card","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Two or More Individuals Working Together","FRB","Customer","Prepaid Access","Other","2"
"2015","February","Georgia","Fulton County, GA","Other","Unauthorized Electronic Intrusion","FRB","Customer","Debit Card","Other","1"
"2015","February","Georgia","Fulton County, GA","Other","Unauthorized Electronic Intrusion","FRB","Customer","Prepaid Access","Other","1"
"2015","February","Tennessee","Blount County, TN","Other","Other Money Laundering","IRS","Borrower","Residential Mortgage","Other","2"
"2015","February","Tennessee","Blount County, TN","Other","Other Money Laundering","IRS","Customer","Residential Mortgage","Other","2"
"2015","February","Tennessee","Blount County, TN","Other","Suspicious Concerning the Source of Funds","IRS","Borrower","Residential Mortgage","Other","7"
"2015","February","Tennessee","Blount County, TN","Other","Suspicious Concerning the Source of Funds","IRS","Customer","Residential Mortgage","Other","7"
"2015","February","Tennessee","Blount County, TN","Other","Transaction Out of Pattern for Customer(s)","IRS","Borrower","Residential Mortgage","Other","3"
"2015","February","Tennessee","Blount County, TN","Other","Transaction Out of Pattern for Customer(s)","IRS","Customer","Residential Mortgage","Other","3"
"2015","February","Texas","Dallas County, TX","Other","ACH","FRB","Borrower","Credit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","ACH","FRB","Borrower","Debit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Consumer Loan","FRB","Borrower","Credit Card","Other","2"
"2015","February","Texas","Dallas County, TX","Other","Consumer Loan","FRB","Borrower","Debit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Credit/Debit Card","FRB","Borrower","Credit Card","Other","2"
"2015","February","Texas","Dallas County, TX","Other","Credit/Debit Card","FRB","Borrower","Debit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Elder Financial Exploitation","FRB","Borrower","Credit Card","Other","2"
"2015","February","Texas","Dallas County, TX","Other","Elder Financial Exploitation","FRB","Borrower","Debit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Identity Theft","FRB","Borrower","Credit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Misuse of Position or Self-Dealing","FRB","Borrower","Credit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Misuse of Position or Self-Dealing","FRB","Borrower","Debit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Suspicious Concerning the Source of Funds","FRB","Borrower","Credit Card","Other","2"
"2015","February","Texas","Dallas County, TX","Other","Suspicious Concerning the Source of Funds","FRB","Borrower","Debit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Suspicious Use of Multiple Accounts","FRB","Borrower","Credit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Suspicious Use of Multiple Accounts","FRB","Borrower","Debit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Suspicious Use of Noncash Monetary Instruments","FRB","Borrower","Credit Card","Other","1"
"2015","February","Texas","Dallas County, TX","Other","Suspicious Use of Noncash Monetary Instruments","FRB","Borrower","Debit Card","Other","1"
"2015","February","Virginia","Richmond city, VA","Other","Appraisal Fraud","FRB","Appraiser","Residential Mortgage","Other","1"
"2015","February","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","Borrower","Residential Mortgage","Other","20"
"2015","February","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","Customer","Residential Mortgage","Other","20"
"2015","February","Virginia","Richmond city, VA","Other","Other Mortgage Fraud","FRB","Other","Residential Mortgage","Other","3"
"2015","March","Delaware","New Castle County, DE","Other","Account Takeover","FDIC","Customer","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Account Takeover","FDIC","No Relationship to Institution","Credit Card","Other","7"
"2015","March","Delaware","New Castle County, DE","Other","Account Takeover","FDIC","No Relationship to Institution","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","ACH","FDIC","Customer","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","ACH","FDIC","No Relationship to Institution","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Check","FDIC","Customer","Credit Card","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Check","FDIC","No Relationship to Institution","Credit Card","Other","6"
"2015","March","Delaware","New Castle County, DE","Other","Credit/Debit Card","FDIC","Customer","Credit Card","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Credit/Debit Card","FDIC","No Relationship to Institution","Credit Card","Other","9"
"2015","March","Delaware","New Castle County, DE","Other","Forgeries","FDIC","Customer","Credit Card","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Forgeries","FDIC","No Relationship to Institution","Credit Card","Other","9"
"2015","March","Delaware","New Castle County, DE","Other","Identity Theft","FDIC","Customer","Credit Card","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Identity Theft","FDIC","No Relationship to Institution","Credit Card","Other","3"
"2015","March","Delaware","New Castle County, DE","Other","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","FDIC","Customer","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","FDIC","No Relationship to Institution","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Other Fraud (Type)","FDIC","Customer","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Other Fraud (Type)","FDIC","No Relationship to Institution","Credit Card","Other","7"
"2015","March","Delaware","New Castle County, DE","Other","Other Fraud (Type)","FDIC","No Relationship to Institution","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Other Identification Documentation","FDIC","Customer","Credit Card","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Other Identification Documentation","FDIC","No Relationship to Institution","Credit Card","Other","3"
"2015","March","Delaware","New Castle County, DE","Other","Other Other Suspicious Activities","FDIC","Customer","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Other Other Suspicious Activities","FDIC","No Relationship to Institution","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Provided Questionable or False Documentation","FDIC","Customer","Credit Card","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Provided Questionable or False Documentation","FDIC","No Relationship to Institution","Credit Card","Other","3"
"2015","March","Delaware","New Castle County, DE","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FDIC","Customer","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FDIC","No Relationship to Institution","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Two or More Individuals Working Together","FDIC","Customer","Other","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Two or More Individuals Working Together","FDIC","No Relationship to Institution","Credit Card","Other","1"
"2015","March","Delaware","New Castle County, DE","Other","Two or More Individuals Working Together","FDIC","No Relationship to Institution","Other","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Account Takeover","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Account Takeover","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","ACH","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","ACH","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Alters Transactions to Avoid Ctr Requirement","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Alters Transactions to Avoid Ctr Requirement","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Credit/Debit Card","FRB","Customer","Debit Card","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Credit/Debit Card","FRB","Customer","Prepaid Access","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Identity Theft","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Identity Theft","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Multiple Individuals with Same or Similar Identities","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Multiple Individuals with Same or Similar Identities","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Multiple Transactions Below Bsa Recordkeeping Threshold","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Multiple Transactions Below Ctr Threshold","FRB","Customer","Debit Card","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Multiple Transactions Below Ctr Threshold","FRB","Customer","Prepaid Access","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Other Fraud (Type)","FRB","Customer","Debit Card","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Other Fraud (Type)","FRB","Customer","Prepaid Access","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Other Structuring","FRB","Customer","Debit Card","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Other Structuring","FRB","Customer","Prepaid Access","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Refused or Avoided Request for Documentation","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Refused or Avoided Request for Documentation","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Single Individual with Multiple Identities","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Single Individual with Multiple Identities","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Concerning the Source of Funds","FRB","Customer","Debit Card","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Concerning the Source of Funds","FRB","Customer","Prepaid Access","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Accounts","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Accounts","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Locations","FRB","Customer","Debit Card","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Use of Multiple Locations","FRB","Customer","Prepaid Access","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","FRB","Customer","Debit Card","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Suspicious Use of Third-Party Transactors (Straw-Man)","FRB","Customer","Prepaid Access","Other","1"
"2015","March","Georgia","Fulton County, GA","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FRB","Customer","Debit Card","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Transaction with No Apparent Economic, Business, or Lawful Purpose","FRB","Customer","Prepaid Access","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Two or More Individuals Working Together","FRB","Customer","Debit Card","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Two or More Individuals Working Together","FRB","Customer","Prepaid Access","Other","3"
"2015","March","Georgia","Fulton County, GA","Other","Unauthorized Electronic Intrusion","FRB","Customer","Debit Card","Other","2"
"2015","March","Georgia","Fulton County, GA","Other","Unauthorized Electronic Intrusion","FRB","Customer","Prepaid Access","Other","2"
"2015","March","Illinois","Adams County, IL","Other","Other Other Suspicious Activities","NCUA","Customer","Other","Other","1"
"2015","March","Illinois","Cook County, IL","Other","Other Mortgage Fraud","FRB","Borrower","Residential Mortgage","Other","1"
"2015","March","Illinois","Cook County, IL","Other","Other Mortgage Fraud","FRB","Customer","Residential Mortgage","Other","1"
"2015","March","Indiana","Marion County, IN","Other","Other Fraud (Type)","OCC","Borrower","Other","Other","1"
