"Year","Month","State","Countym","Industry","Suspicious.Activity","Regulator","Relationship","Product","Instrument"
"2013","April","Missouri","Scott County, MO","Securities/Futures","Other Fraud (Type)","SEC","Employee","Mutual Fund","Other"
"2013","April","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","No Relationship to Institution","Debit Card","Other"
"2013","April","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","No Relationship to Institution","Stocks","Other"
"2013","April","Nebraska","Douglas County, NE","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Debit Card","Other"
"2013","May","Alabama","Jefferson County, AL","Securities/Futures","Insider Trading","SEC","Customer","Stocks","Other"
"2013","May","Alabama","Jefferson County, AL","Securities/Futures","Market Manipulation/Wash Trading","SEC","Customer","Stocks","Other"
"2013","May","Arizona","Maricopa County, AZ","Securities/Futures","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","SEC","Customer","Mutual Fund","Other"
"2013","May","Arizona","Maricopa County, AZ","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Customer","Mutual Fund","Other"
"2013","May","Arizona","Maricopa County, AZ","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Mutual Fund","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Other Money Laundering","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Other Money Laundering","SEC","Other","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Other Other Suspicious Activities","SEC","Other","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Other","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Other","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Suspicious Exchange of Currencies","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Suspicious Exchange of Currencies","SEC","Other","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Other","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Two or More Individuals Working Together","SEC","Other","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Wire Transfer","SEC","Customer","Other","Other"
"2013","May","Florida","Alachua County, FL","Securities/Futures","Wire Transfer","SEC","Other","Other","Other"
"2013","May","Iowa","Polk County, IA","Securities/Futures","Account Takeover","SEC","Customer","Mutual Fund","Other"
"2013","May","Iowa","Polk County, IA","Securities/Futures","Check","SEC","Customer","Mutual Fund","Other"
"2013","May","Iowa","Polk County, IA","Securities/Futures","Identity Theft","SEC","Customer","Mutual Fund","Other"
"2013","May","Iowa","Polk County, IA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Mutual Fund","Other"
"2013","May","New Jersey","Union County, NJ","Securities/Futures","Provided Questionable or False Documentation","SEC","No Relationship to Institution","Other","Other"
"2013","May","New York","New York County, NY","Securities/Futures","Market Manipulation/Wash Trading","SEC","Customer","Bonds/Notes","Other"
"2013","May","New York","New York County, NY","Securities/Futures","Market Manipulation/Wash Trading","SEC","Customer","Stocks","Other"
"2013","May","New York","New York County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Bonds/Notes","Other"
"2013","May","New York","New York County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2013","May","New York","New York County, NY","Securities/Futures","Refused or Avoided Request for Documentation","SEC","Attorney","Bonds/Notes","Other"
"2013","May","New York","New York County, NY","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Customer","Bonds/Notes","Other"
"2013","May","New York","New York County, NY","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Customer","Stocks","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","Customer","Stocks","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Money Laundering","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Money Laundering","SEC","Customer","Stocks","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Structuring","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Other Structuring","SEC","Customer","Stocks","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Stocks","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","May","New York","Rockland County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other"
"2013","May","New York","Suffolk County, NY","Securities/Futures","Counterfeit Instrument (Other)","SEC","Customer","Bonds/Notes","Other"
"2013","May","New York","Suffolk County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Bonds/Notes","Other"
"2013","May","Utah","Salt Lake County, UT","Securities/Futures","Other Fraud (Type)","SEC","Other","Stocks","Other"
"2013","May","Utah","Salt Lake County, UT","Securities/Futures","Other Securities/Futures/Options","SEC","Other","Stocks","Other"
"2013","May","Utah","Salt Lake County, UT","Securities/Futures","Provided Questionable or False Documentation","SEC","Other","Stocks","Other"
"2013","May","Utah","Salt Lake County, UT","Securities/Futures","Wire Transfer","SEC","Other","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Embezzlement/Theft/Disappearance of Funds","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Identity Theft","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Other Structuring","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Nassau County, NY","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Stocks","Other"
"2013","June","New York","Suffolk County, NY","Securities/Futures","Business Loan","SEC","Customer","Debit Card","Other"
"2013","June","New York","Suffolk County, NY","Securities/Futures","Check","SEC","Customer","Debit Card","Other"
"2013","June","New York","Suffolk County, NY","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Debit Card","Other"
"2013","June","New York","Suffolk County, NY","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Customer","Debit Card","Other"
"2013","June","New York","Suffolk County, NY","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Customer","Debit Card","Other"
"2013","June","New York","Suffolk County, NY","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Debit Card","Other"
"2013","June","Utah","Salt Lake County, UT","Securities/Futures","Other Securities/Futures/Options","SEC","Other","Stocks","Other"
"2013","June","Utah","Salt Lake County, UT","Securities/Futures","Wire Transfer","SEC","Other","Stocks","Other"
"2013","June","Virginia","Arlington County, VA","Securities/Futures","Transaction Out of Pattern for Customer(s)","SEC","Customer","Stocks","Other"
"2013","June","Virginia","Arlington County, VA","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Stocks","Other"
"2013","July","New York","New York County, NY","Securities/Futures","Elder Financial Exploitation","SEC","Customer","Other","Other"
"2013","July","New York","New York County, NY","Securities/Futures","Elder Financial Exploitation","SEC","Other","Other","Other"
"2013","July","New York","New York County, NY","Securities/Futures","Identity Theft","SEC","Customer","Other","Other"
"2013","July","New York","New York County, NY","Securities/Futures","Identity Theft","SEC","Other","Other","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Other Securities/Futures/Options","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Refused or Avoided Request for Documentation","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Refused or Avoided Request for Documentation","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Florida","Miami-Dade County, FL","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Other Fraud (Type)","SEC","Other","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Other Other Suspicious Activities","SEC","No Relationship to Institution","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Other Other Suspicious Activities","SEC","Other","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Wire Transfer","SEC","Customer","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Wire Transfer","SEC","No Relationship to Institution","Other","Other"
"2013","August","Maryland","Prince George's County, MD","Securities/Futures","Wire Transfer","SEC","Other","Other","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Identity Theft","SEC","Customer","Mutual Fund","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Identity Theft","SEC","Customer","Other","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Other Fraud (Type)","SEC","Customer","Mutual Fund","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Other Identification Documentation","SEC","Customer","Mutual Fund","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Other Identification Documentation","SEC","Customer","Other","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Mutual Fund","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Other","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Mutual Fund","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Other","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Single Individual with Multiple Identities","SEC","Customer","Mutual Fund","Other"
"2013","August","Massachusetts","Middlesex County, MA","Securities/Futures","Single Individual with Multiple Identities","SEC","Customer","Other","Other"
"2013","August","New Jersey","Somerset County, NJ","Securities/Futures","ACH","CFTC","Customer","Forex Transactions","Other"
"2013","August","New Jersey","Somerset County, NJ","Securities/Futures","Identity Theft","CFTC","Customer","Forex Transactions","Other"
"2013","August","New York","New York County, NY","Securities/Futures","Account Takeover","SEC","Other","Mutual Fund","Other"
"2013","August","New York","New York County, NY","Securities/Futures","Check","SEC","Other","Mutual Fund","Other"
"2013","August","New York","New York County, NY","Securities/Futures","Forgeries","SEC","Other","Mutual Fund","Other"
"2013","August","New York","New York County, NY","Securities/Futures","Identity Theft","SEC","Other","Mutual Fund","Other"
"2013","August","New York","New York County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Other","Mutual Fund","Other"
"2013","August","Pennsylvania","Chester County, PA","Securities/Futures","Account Takeover","SEC","No Relationship to Institution","Mutual Fund","Other"
"2013","August","Pennsylvania","Chester County, PA","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","Other"
"2013","August","Pennsylvania","Chester County, PA","Securities/Futures","Unauthorized Electronic Intrusion","SEC","No Relationship to Institution","Mutual Fund","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Fraud (Type)","SEC","Customer","Other","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Fraud (Type)","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Money Laundering","SEC","Customer","Other","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Money Laundering","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Money Laundering","SEC","Customer","Stocks","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Other","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Stocks","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Other","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Other","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","August","Pennsylvania","Montgomery County, PA","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Check","SEC","Customer","Other","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Insider Trading","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Mass-Marketing","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Multiple Individuals with Same or Similar Identities","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Other Securities/Futures/Options","SEC","Other","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Single Individual with Multiple Identities","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Suspicious Use of Noncash Monetary Instruments","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Customer","Stocks","Other"
"2013","August","Utah","Salt Lake County, UT","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other"
"2013","September","Maryland","Baltimore city, MD","Securities/Futures","Check","SEC","Customer","Mutual Fund","Other"
"2013","September","Nebraska","Douglas County, NE","Securities/Futures","ACH","SEC","Customer","Stocks","Other"
"2013","September","Nebraska","Douglas County, NE","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Stocks","Other"
"2013","September","Nebraska","Douglas County, NE","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Stocks","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Fraud (Type)","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Fraud (Type)","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Identification Documentation","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Identification Documentation","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Other Suspicious Activities","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Other Securities/Futures/Options","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Provided Questionable or False Documentation","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Refused or Avoided Request for Documentation","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Refused or Avoided Request for Documentation","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Use of Multiple Accounts","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Suspicious Use of Third-Party Transactors (Straw-Man)","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","Customer","Penny Stocks/Microcap Securities","Other"
"2013","September","New York","Richmond County, NY","Securities/Futures","Two or More Individuals Working Together","SEC","Other","Penny Stocks/Microcap Securities","Other"
"2013","October","Alabama","Jefferson County, AL","Securities/Futures","Other Money Laundering","SEC","Customer","Bonds/Notes","Other"
"2013","October","Alabama","Jefferson County, AL","Securities/Futures","Other Money Laundering","SEC","Customer","Stocks","Other"
"2013","October","Alabama","Jefferson County, AL","Securities/Futures","Other Money Laundering","SEC","Other","Bonds/Notes","Other"
"2013","October","Alabama","Jefferson County, AL","Securities/Futures","Other Money Laundering","SEC","Other","Stocks","Other"
"2013","October","Florida","Martin County, FL","Securities/Futures","Other Other Suspicious Activities","SEC","Customer","Credit Card","Other"
"2013","October","Florida","Martin County, FL","Securities/Futures","Other Other Suspicious Activities","SEC","Employee","Credit Card","Other"
"2013","October","Florida","Martin County, FL","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Customer","Credit Card","Other"
"2013","October","Florida","Martin County, FL","Securities/Futures","Suspicious EFT/Wire Transfers","SEC","Employee","Credit Card","Other"
"2013","October","Kansas","Sedgwick County, KS","Securities/Futures","Insider Trading","SEC","Customer","Stocks","Other"
"2013","October","Kansas","Sedgwick County, KS","Securities/Futures","Pyramid Scheme","SEC","Customer","Stocks","Other"
"2013","October","Kansas","Sedgwick County, KS","Securities/Futures","Suspicious Concerning the Source of Funds","SEC","Customer","Stocks","Other"
"2013","October","Massachusetts","Middlesex County, MA","Securities/Futures","Identity Theft","SEC","Customer","Other","Other"
"2013","October","Massachusetts","Middlesex County, MA","Securities/Futures","Mail","SEC","Customer","Other","Other"
"2013","October","Massachusetts","Middlesex County, MA","Securities/Futures","Provided Questionable or False Documentation","SEC","Customer","Other","Other"
"2013","October","Massachusetts","Middlesex County, MA","Securities/Futures","Single Individual with Multiple Identities","SEC","Customer","Other","Other"
"2013","October","Massachusetts","Middlesex County, MA","Securities/Futures","Transaction with No Apparent Economic, Business, or Lawful Purpose","SEC","Customer","Other","Other"
"2013","October","New York","New York County, NY","Securities/Futures","Check","SEC","No Relationship to Institution","Mutual Fund","Other"
"2013","October","New York","New York County, NY","Securities/Futures","Forgeries","SEC","No Relationship to Institution","Mutual Fund","Other"
"2013","October","New York","New York County, NY","Securities/Futures","Other Fraud (Type)","SEC","No Relationship to Institution","Mutual Fund","Other"
"2013","October","Pennsylvania","Delaware County, PA","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Stocks","Other"
"2013","October","Pennsylvania","Delaware County, PA","Securities/Futures","Other Fraud (Type)","SEC","Employee","Stocks","Other"
"2013","October","Washington","King County, WA","Securities/Futures","ACH","SEC","Customer","Options on Securities","Other"
"2013","October","Washington","King County, WA","Securities/Futures","ACH","SEC","Customer","Stocks","Other"
"2013","October","Washington","King County, WA","Securities/Futures","Wire Transfer","SEC","Customer","Options on Securities","Other"
"2013","October","Washington","King County, WA","Securities/Futures","Wire Transfer","SEC","Customer","Stocks","Other"
"2013","November","Connecticut","Fairfield County, CT","Securities/Futures","Elder Financial Exploitation","SEC","Borrower","Stocks","Other"
"2013","November","Connecticut","Fairfield County, CT","Securities/Futures","Elder Financial Exploitation","SEC","Customer","Stocks","Other"
"2013","November","Connecticut","Fairfield County, CT","Securities/Futures","Elder Financial Exploitation","SEC","Employee","Stocks","Other"
"2013","November","Connecticut","Fairfield County, CT","Securities/Futures","Other Fraud (Type)","SEC","Borrower","Stocks","Other"
"2013","November","Connecticut","Fairfield County, CT","Securities/Futures","Other Fraud (Type)","SEC","Customer","Stocks","Other"
"2013","November","Connecticut","Fairfield County, CT","Securities/Futures","Other Fraud (Type)","SEC","Employee","Stocks","Other"
